directory,name,path,referenceCode,startDate,endDate,year,width,height,columns,column_positions
AU NBAC N193-017/,N193-017_0307.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-017/N193-017_0307.tif,N193-017,1905-01-01,1905-03-01,1905,6150,4794,3,"179,1601,3067"
AU NBAC N193-017/,N193-017_0308.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-017/N193-017_0308.tif,N193-017,1905-01-01,1905-03-01,1905,6150,4794,3,"201,1673,3143"
AU NBAC N193-017/,N193-017_0309.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-017/N193-017_0309.tif,N193-017,1905-01-01,1905-03-01,1905,6150,4794,2,"195,2113"
AU NBAC N193-017/,N193-017_0310.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-017/N193-017_0310.tif,N193-017,1905-01-01,1905-03-01,1905,6150,4794,3,"198,1662,3133"
AU NBAC N193-017/,N193-017_0311.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-017/N193-017_0311.tif,N193-017,1905-01-01,1905-03-01,1905,6150,4794,2,"193,2102"
AU NBAC N193-017/,N193-017_0312.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-017/N193-017_0312.tif,N193-017,1905-01-01,1905-03-01,1905,6150,4794,3,"192,1646,3117"
AU NBAC N193-017/,N193-017_0313.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-017/N193-017_0313.tif,N193-017,1905-01-01,1905-03-01,1905,6150,4794,3,"206,1668,3138"
AU NBAC N193-017/,N193-017_0314.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-017/N193-017_0314.tif,N193-017,1905-01-01,1905-03-01,1905,6150,4794,2,"203,2117"
AU NBAC N193-017/,N193-017_0315.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-017/N193-017_0315.tif,N193-017,1905-01-01,1905-03-01,1905,6150,4794,3,"205,1673,3145"
AU NBAC N193-017/,N193-017_0316.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-017/N193-017_0316.tif,N193-017,1905-01-01,1905-03-01,1905,6150,4794,2,"205,2121"
AU NBAC N193-017/,N193-017_0317.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-017/N193-017_0317.tif,N193-017,1905-01-01,1905-03-01,1905,6150,4794,3,"224,1673,3143"
AU NBAC N193-017/,N193-017_0318.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-017/N193-017_0318.tif,N193-017,1905-01-01,1905-03-01,1905,6150,4794,3,"203,1662,3129"
AU NBAC N193-017/,N193-017_0319.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-017/N193-017_0319.tif,N193-017,1905-01-01,1905-03-01,1905,6150,4794,2,"197,2100"
AU NBAC N193-017/,N193-017_0320.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-017/N193-017_0320.tif,N193-017,1905-01-01,1905-03-01,1905,6150,4794,3,"197,1648,3116"
AU NBAC N193-017/,N193-017_0321.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-017/N193-017_0321.tif,N193-017,1905-01-01,1905-03-01,1905,6150,4794,2,"202,2121"
AU NBAC N193-017/,N193-017_0322.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-017/N193-017_0322.tif,N193-017,1905-01-01,1905-03-01,1905,6150,4794,3,"203,1657,3126"
AU NBAC N193-017/,N193-017_0323.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-017/N193-017_0323.tif,N193-017,1905-01-01,1905-03-01,1905,6150,4794,3,"203,1678,3148"
AU NBAC N193-017/,N193-017_0324.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-017/N193-017_0324.tif,N193-017,1905-01-01,1905-03-01,1905,6150,4794,2,"200,2122"
AU NBAC N193-017/,N193-017_0325.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-017/N193-017_0325.tif,N193-017,1905-01-01,1905-03-01,1905,6150,4794,3,"203,1687,3157"
AU NBAC N193-017/,N193-017_0326.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-017/N193-017_0326.tif,N193-017,1905-01-01,1905-03-01,1905,6150,4794,2,"181,2105"
AU NBAC N193-017/,N193-017_0327.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-017/N193-017_0327.tif,N193-017,1905-01-01,1905-03-01,1905,6150,4794,3,"193,1653,3119"
AU NBAC N193-017/,N193-017_0328.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-017/N193-017_0328.tif,N193-017,1905-01-01,1905-03-01,1905,6150,4794,3,"192,1655,3122"
AU NBAC N193-017/,N193-017_0329.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-017/N193-017_0329.tif,N193-017,1905-01-01,1905-03-01,1905,6150,4794,2,"182,2116"
AU NBAC N193-017/,N193-017_0330.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-017/N193-017_0330.tif,N193-017,1905-01-01,1905-03-01,1905,6150,4794,3,"190,1650,3116"
AU NBAC N193-017/,N193-017_0331.tif,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-017/N193-017_0331.tif,N193-017,1905-01-01,1905-03-01,1905,5853,4159,2,"155,2097"
AU NBAC N193-018/,N193-018_0001.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0001.TIFF,N193-018,1905-04-01,1905-06-01,1905,6187,4879,3,"18,1657,3104"
AU NBAC N193-018/,N193-018_0002.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0002.TIFF,N193-018,1905-04-01,1905-06-01,1905,6187,4879,2,"0,2115"
AU NBAC N193-018/,N193-018_0003.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0003.TIFF,N193-018,1905-04-01,1905-06-01,1905,6187,4879,3,"197,1668,3114"
AU NBAC N193-018/,N193-018_0004.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0004.TIFF,N193-018,1905-04-01,1905-06-01,1905,6187,4879,3,"189,1663,3109"
AU NBAC N193-018/,N193-018_0005.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0005.TIFF,N193-018,1905-04-01,1905-06-01,1905,5836,4143,2,"161,2070"
AU NBAC N193-018/,N193-018_0006.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0006.TIFF,N193-018,1905-04-01,1905-06-01,1905,6160,4897,3,"217,1695,3143"
AU NBAC N193-018/,N193-018_0007.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0007.TIFF,N193-018,1905-04-01,1905-06-01,1905,6160,4897,2,"224,2114"
AU NBAC N193-018/,N193-018_0008.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0008.TIFF,N193-018,1905-04-01,1905-06-01,1905,6160,4897,3,"217,1690,3133"
AU NBAC N193-018/,N193-018_0009.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0009.TIFF,N193-018,1905-04-01,1905-06-01,1905,6160,4897,3,"204,1676,3123"
AU NBAC N193-018/,N193-018_0010.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0010.TIFF,N193-018,1905-04-01,1905-06-01,1905,5881,4239,2,"208,2099"
AU NBAC N193-018/,N193-018_0011.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0011.TIFF,N193-018,1905-04-01,1905-06-01,1905,6160,4897,3,"220,1690,3136"
AU NBAC N193-018/,N193-018_0012.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0012.TIFF,N193-018,1905-04-01,1905-06-01,1905,5928,4223,2,"8,2117"
AU NBAC N193-018/,N193-018_0013.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0013.TIFF,N193-018,1905-04-01,1905-06-01,1905,6160,4897,3,"197,1670,3115"
AU NBAC N193-018/,N193-018_0014.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0014.TIFF,N193-018,1905-04-01,1905-06-01,1905,6160,4897,3,"198,1664,3108"
AU NBAC N193-018/,N193-018_0015.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0015.TIFF,N193-018,1905-04-01,1905-06-01,1905,5937,4223,2,"38,2110"
AU NBAC N193-018/,N193-018_0016.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0016.TIFF,N193-018,1905-04-01,1905-06-01,1905,6217,4841,3,"11,1641,3086"
AU NBAC N193-018/,N193-018_0017.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0017.TIFF,N193-018,1905-04-01,1905-06-01,1905,6217,4841,2,"106,1994"
AU NBAC N193-018/,N193-018_0018.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0018.TIFF,N193-018,1905-04-01,1905-06-01,1905,6217,4841,3,"106,1569,3016"
AU NBAC N193-018/,N193-018_0019.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0019.TIFF,N193-018,1905-04-01,1905-06-01,1905,6217,4841,3,"100,1553,3001"
AU NBAC N193-018/,N193-018_0020.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0020.TIFF,N193-018,1905-04-01,1905-06-01,1905,5897,4125,2,"177,2065"
AU NBAC N193-018/,N193-018_0021.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0021.TIFF,N193-018,1905-04-01,1905-06-01,1905,6204,4852,3,"167,1618,3062"
AU NBAC N193-018/,N193-018_0022.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0022.TIFF,N193-018,1905-04-01,1905-06-01,1905,5967,4169,2,"24,2074"
AU NBAC N193-018/,N193-018_0023.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0023.TIFF,N193-018,1905-04-01,1905-06-01,1905,6204,4852,3,"172,1613,3057"
AU NBAC N193-018/,N193-018_0024.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0024.TIFF,N193-018,1905-04-01,1905-06-01,1905,6204,4852,3,"173,1613,3058"
AU NBAC N193-018/,N193-018_0025.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0025.TIFF,N193-018,1905-04-01,1905-06-01,1905,6204,4852,2,"166,2049"
AU NBAC N193-018/,N193-018_0026.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0026.TIFF,N193-018,1905-04-01,1905-06-01,1905,6204,4852,3,"174,1607,3052"
AU NBAC N193-018/,N193-018_0027.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0027.TIFF,N193-018,1905-04-01,1905-06-01,1905,6204,4852,2,"160,2036"
AU NBAC N193-018/,N193-018_0028.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0028.TIFF,N193-018,1905-04-01,1905-06-01,1905,6204,4852,3,"168,1562,3007"
AU NBAC N193-018/,N193-018_0029.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0029.TIFF,N193-018,1905-04-01,1905-06-01,1905,5905,4093,2,"165,2032"
AU NBAC N193-018/,N193-018_0030.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0030.TIFF,N193-018,1905-04-01,1905-06-01,1905,6204,4852,3,"167,1598,3043"
AU NBAC N193-018/,N193-018_0031.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0031.TIFF,N193-018,1905-04-01,1905-06-01,1905,6204,4852,3,"175,1585,3030"
AU NBAC N193-018/,N193-018_0032.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0032.TIFF,N193-018,1905-04-01,1905-06-01,1905,5861,4179,2,"174,2054"
AU NBAC N193-018/,N193-018_0033.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0033.TIFF,N193-018,1905-04-01,1905-06-01,1905,6204,4852,3,"155,1590,3035"
AU NBAC N193-018/,N193-018_0034.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0034.TIFF,N193-018,1905-04-01,1905-06-01,1905,5857,4177,2,"167,2058"
AU NBAC N193-018/,N193-018_0035.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0035.TIFF,N193-018,1905-04-01,1905-06-01,1905,6204,4852,3,"163,1569,3013"
AU NBAC N193-018/,N193-018_0036.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0036.TIFF,N193-018,1905-04-01,1905-06-01,1905,6204,4852,3,"167,1598,3041"
AU NBAC N193-018/,N193-018_0037.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0037.TIFF,N193-018,1905-04-01,1905-06-01,1905,5904,4185,2,"205,2053"
AU NBAC N193-018/,N193-018_0038.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0038.TIFF,N193-018,1905-04-01,1905-06-01,1905,6204,4852,3,"142,1570,3012"
AU NBAC N193-018/,N193-018_0039.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0039.TIFF,N193-018,1905-04-01,1905-06-01,1905,5892,4135,2,"171,2030"
AU NBAC N193-018/,N193-018_0040.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0040.TIFF,N193-018,1905-04-01,1905-06-01,1905,6204,4852,3,"183,1559,3001"
AU NBAC N193-018/,N193-018_0041.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0041.TIFF,N193-018,1905-04-01,1905-06-01,1905,6204,4852,3,"161,1547,2990"
AU NBAC N193-018/,N193-018_0042.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0042.TIFF,N193-018,1905-04-01,1905-06-01,1905,5920,4146,2,"152,2018"
AU NBAC N193-018/,N193-018_0043.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0043.TIFF,N193-018,1905-04-01,1905-06-01,1905,6192,4812,3,"164,1546,2989"
AU NBAC N193-018/,N193-018_0044.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0044.TIFF,N193-018,1905-04-01,1905-06-01,1905,5861,4153,2,"178,2034"
AU NBAC N193-018/,N193-018_0045.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0045.TIFF,N193-018,1905-04-01,1905-06-01,1905,6190,4781,3,"163,1559,3003"
AU NBAC N193-018/,N193-018_0046.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0046.TIFF,N193-018,1905-04-01,1905-06-01,1905,6190,4781,3,"141,1549,2995"
AU NBAC N193-018/,N193-018_0047.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0047.TIFF,N193-018,1905-04-01,1905-06-01,1905,5880,4026,2,"123,1954"
AU NBAC N193-018/,N193-018_0048.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0048.TIFF,N193-018,1905-04-01,1905-06-01,1905,6190,4781,3,"314,1717,3161"
AU NBAC N193-018/,N193-018_0049.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0049.TIFF,N193-018,1905-04-01,1905-06-01,1905,5910,4291,2,"335,2203"
AU NBAC N193-018/,N193-018_0050.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0050.TIFF,N193-018,1905-04-01,1905-06-01,1905,6158,4669,3,"235,1639,3086"
AU NBAC N193-018/,N193-018_0051.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0051.TIFF,N193-018,1905-04-01,1905-06-01,1905,6219,5000,3,"220,1632,3073"
AU NBAC N193-018/,N193-018_0052.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0052.TIFF,N193-018,1905-04-01,1905-06-01,1905,5899,4224,2,"240,2110"
AU NBAC N193-018/,N193-018_0053.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0053.TIFF,N193-018,1905-04-01,1905-06-01,1905,6219,5000,3,"228,1642,3082"
AU NBAC N193-018/,N193-018_0054.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0054.TIFF,N193-018,1905-04-01,1905-06-01,1905,5852,4210,2,"240,2098"
AU NBAC N193-018/,N193-018_0055.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0055.TIFF,N193-018,1905-04-01,1905-06-01,1905,6219,5000,3,"223,1615,3056"
AU NBAC N193-018/,N193-018_0056.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0056.TIFF,N193-018,1905-04-01,1905-06-01,1905,5893,4168,2,"265,2093"
AU NBAC N193-018/,N193-018_0057.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0057.TIFF,N193-018,1905-04-01,1905-06-01,1905,6219,5000,3,"212,1628,3070"
AU NBAC N193-018/,N193-018_0058.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0058.TIFF,N193-018,1905-04-01,1905-06-01,1905,6219,5000,3,"217,1612,3053"
AU NBAC N193-018/,N193-018_0059.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0059.TIFF,N193-018,1905-04-01,1905-06-01,1905,5849,4188,2,"226,2072"
AU NBAC N193-018/,N193-018_0060.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0060.TIFF,N193-018,1905-04-01,1905-06-01,1905,6219,5000,3,"205,1599,3039"
AU NBAC N193-018/,N193-018_0061.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0061.TIFF,N193-018,1905-04-01,1905-06-01,1905,5901,4224,2,"272,2077"
AU NBAC N193-018/,N193-018_0062.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0062.TIFF,N193-018,1905-04-01,1905-06-01,1905,6219,5000,3,"230,1614,3055"
AU NBAC N193-018/,N193-018_0063.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0063.TIFF,N193-018,1905-04-01,1905-06-01,1905,6219,5000,3,"226,1621,3064"
AU NBAC N193-018/,N193-018_0064.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0064.TIFF,N193-018,1905-04-01,1905-06-01,1905,5850,4062,2,"155,2000"
AU NBAC N193-018/,N193-018_0065.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0065.TIFF,N193-018,1905-04-01,1905-06-01,1905,6206,4968,3,"228,1619,3062"
AU NBAC N193-018/,N193-018_0066.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0066.TIFF,N193-018,1905-04-01,1905-06-01,1905,5837,4216,2,"217,2065"
AU NBAC N193-018/,N193-018_0067.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0067.TIFF,N193-018,1905-04-01,1905-06-01,1905,6135,5000,3,"236,1601,3035"
AU NBAC N193-018/,N193-018_0068.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0068.TIFF,N193-018,1905-04-01,1905-06-01,1905,6206,4936,3,"222,1621,3066"
AU NBAC N193-018/,N193-018_0069.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0069.TIFF,N193-018,1905-04-01,1905-06-01,1905,5953,4094,2,"175,2024"
AU NBAC N193-018/,N193-018_0070.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0070.TIFF,N193-018,1905-04-01,1905-06-01,1905,6194,4968,3,"229,1614,3059"
AU NBAC N193-018/,N193-018_0071.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0071.TIFF,N193-018,1905-04-01,1905-06-01,1905,5853,4110,2,"156,2030"
AU NBAC N193-018/,N193-018_0072.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0072.TIFF,N193-018,1905-04-01,1905-06-01,1905,6192,5000,3,"218,1606,3045"
AU NBAC N193-018/,N193-018_0073.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0073.TIFF,N193-018,1905-04-01,1905-06-01,1905,6167,5000,3,"227,1619,3053"
AU NBAC N193-018/,N193-018_0074.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0074.TIFF,N193-018,1905-04-01,1905-06-01,1905,6177,4152,2,"224,2087"
AU NBAC N193-018/,N193-018_0075.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0075.TIFF,N193-018,1905-04-01,1905-06-01,1905,6219,5000,3,"206,1603,3041"
AU NBAC N193-018/,N193-018_0076.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0076.TIFF,N193-018,1905-04-01,1905-06-01,1905,6219,5000,3,"207,1621,3060"
AU NBAC N193-018/,N193-018_0077.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0077.TIFF,N193-018,1905-04-01,1905-06-01,1905,5903,4182,2,"224,2072"
AU NBAC N193-018/,N193-018_0078.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0078.TIFF,N193-018,1905-04-01,1905-06-01,1905,6071,5000,3,"235,1613,3038"
AU NBAC N193-018/,N193-018_0079.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0079.TIFF,N193-018,1905-04-01,1905-06-01,1905,5861,4192,2,"259,2114"
AU NBAC N193-018/,N193-018_0080.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0080.TIFF,N193-018,1905-04-01,1905-06-01,1905,6071,5000,3,"253,1648,3074"
AU NBAC N193-018/,N193-018_0081.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0081.TIFF,N193-018,1905-04-01,1905-06-01,1905,6071,5000,3,"237,1628,3055"
AU NBAC N193-018/,N193-018_0082.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0082.TIFF,N193-018,1905-04-01,1905-06-01,1905,5925,4129,2,"182,2062"
AU NBAC N193-018/,N193-018_0083.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0083.TIFF,N193-018,1905-04-01,1905-06-01,1905,6071,5000,3,"228,1625,3056"
AU NBAC N193-018/,N193-018_0084.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0084.TIFF,N193-018,1905-04-01,1905-06-01,1905,5932,4225,2,"238,2110"
AU NBAC N193-018/,N193-018_0085.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0085.TIFF,N193-018,1905-04-01,1905-06-01,1905,6071,5000,3,"219,1632,3060"
AU NBAC N193-018/,N193-018_0086.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0086.TIFF,N193-018,1905-04-01,1905-06-01,1905,5924,4199,2,"242,2095"
AU NBAC N193-018/,N193-018_0087.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0087.TIFF,N193-018,1905-04-01,1905-06-01,1905,6071,5000,3,"224,1623,3053"
AU NBAC N193-018/,N193-018_0088.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0088.TIFF,N193-018,1905-04-01,1905-06-01,1905,6071,5000,3,"224,1631,3060"
AU NBAC N193-018/,N193-018_0089.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0089.TIFF,N193-018,1905-04-01,1905-06-01,1905,5891,4086,2,"278,2110"
AU NBAC N193-018/,N193-018_0090.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0090.TIFF,N193-018,1905-04-01,1905-06-01,1905,6071,5000,3,"229,1631,3059"
AU NBAC N193-018/,N193-018_0091.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0091.TIFF,N193-018,1905-04-01,1905-06-01,1905,5876,4178,2,"240,2105"
AU NBAC N193-018/,N193-018_0092.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0092.TIFF,N193-018,1905-04-01,1905-06-01,1905,6071,5000,3,"237,1641,3071"
AU NBAC N193-018/,N193-018_0093.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0093.TIFF,N193-018,1905-04-01,1905-06-01,1905,6071,5000,3,"230,1626,3056"
AU NBAC N193-018/,N193-018_0094.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0094.TIFF,N193-018,1905-04-01,1905-06-01,1905,5859,4232,2,"247,2113"
AU NBAC N193-018/,N193-018_0095.TIFF,Shared/ANU-Library/Sydney Stock Exchange 1901-1950/AU NBAC N193-018/N193-018_0095.TIFF,N193-018,1905-04-01,1905-06-01,1905,6219,5000,3,"209,1631,3077"
